web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,ReviewText,Date,Title,UserID
"1738785631-447","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","gorgeous color where only a little will go a long way. really soft, you can blend out and create a nice look. the only thing is, i can see this becoming really messy and wasteful. it does take a little bit more to work with and you do have to sheer it out so you don't look like a clown","24 Feb 2023","pink pop!","cinnamonstick"
"1738785631-448","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Wow... this blush really surpassed all my expectations. Everything about it is A+. The applicator was easy to use (after you learn to twist it first), the color blended in seamlessly, and the shade Peach Pop was super flattering. A little goes a long way and I just did a couple light dabs for a natural, no-makeup makeup look. It layers well so I think I can build it up for when I want to go bolder.","24 Feb 2023","Oh she pretty!","impulsivesf"
"1738785631-449","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this in exchange for my honest review from Influenster. I'm giving 3 stars because for the price, the payoff isn't great. I'd be annoyed if I spent $40ish on this and had to go over it 3-4x to get it to show up. I lovecthe highlighter wands she has and maybe the other shades in these have more pigment,  but this one ain't it for me. I will say, it blends beautifully and if you are a really light skintone,  it may look gorgeous on you. Just not for me and I'm a light/medium skintone  sooooo","24 Feb 2023","Meh....","KateC76"
"1738785631-450","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This cream blush is lovely as it is very hydrating and leaves a beautiful natural finish on the skin. Unlike most charlotte tilbury products it leaves a matte finish which is great for people prone to oily skin.

I love the formula of these, they’re a luminous matte finish that blend out beautifully - very creamy. No patchiness, just even colour and pigmentation.  The color I received, Dream Pop, was a little too red/intense for my very fair skin. It would probably work better for someone with a slightly darker skin tone. I would recommend but watch the shade you pick!","24 Feb 2023","","sabellee"
"1738785631-451","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Really great quality, cool concept and all, but unfortunately this shade is far too intense for someone as fair-skinned as I am. A li ttle bit goes A LONG WAY. The first time I tried it, my husband likened my appearance to a clown- and completely agreed. I received this complimentary from Influenster for testing purposes.","24 Feb 2023","A little goes a long way","Breecurr"
"1738785631-452","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I really love how easily this blush wand blends! I use it over a light pressed powder and there is no caking or flaking. The peach pop is light but a perfect amount of pep. The applicator cap has product all over it despite my best efforts to keep it clean and that drives me crazy, but overall I’m happy with this purchase. I would like a smaller size or trio to sample all the colors.","24 Feb 2023","Blends perfectly!","localnic"
"1738785631-453","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Amazing!!
Love the color 
A little goes along way!!","24 Feb 2023","Must Have","madicollins"
"1738785631-454","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Disappointed with the colour. I ordered this because it looked like the perfect baby pink colour.  But when I opened it , it’s more of a peachy pink which doesn’t match my skin tone at all. I even checked to make sure I didn’t accidentally purchase the peach pop. I’m not sure if anyone else has found this?  I do love the contour wand but this colour pink was not for me. Even the packaging colour looks nothing like the website picture","24 Feb 2023","Wrong pink","sylwoosh"
"1738785631-455","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Love this blush. It's super easy to use and is very pigmented, a little goes a long way. It instantly gives a flush of color and lasts throughout the day.","24 Feb 2023","Super pigmented","Ruchimah"
"1738785631-456","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I love it, it's beautiful but holy she pricey. for the amount you get BUT you don't need a lot . 3 small dabs per cheek will do ya imo. and it lasts!","23 Feb 2023","1 star docked for price vs quantity","JLM587"
"1738785631-457","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Not a fan of this shade but the product itself is very nice.  Beware that it does stain your skin.  You also need to blend it immediately after applying because it dries down quickly.  I received this complimentary,","23 Feb 2023","Love product but not color!","realtalkchic"
"1738785631-458","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is a color I wouldn’t have normally picked and would be better on darker skin tones. However I prefer the matte formula over the shimmery versions. There is a learning cure with these. You need to blend quickly so it isn’t patchy. I would definitely try the other colors!","23 Feb 2023","Yes to the formula, no to the shade.","kuzzu25"
"1738785631-459","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","My, oh, my. I recently started using liquid blush last year and fell in love with it. I thought I had found the blush… until I tried the Charlotte Tilbury Pillow Talk Blush Wand. I got  the shade Pink Pop. It goes on so smoothly and blends to a beautifully natural shade. The built in applicator makes it easy to use, but it still prefer blending a bit with my fingers to really get a more natural look. It stays put all day - even after a full shift or workout. This was my first CT product I’ve tried, and I’m excited to try more. Nurse approved","23 Feb 2023","Blends beautifully and lasts all shift for a nurse","SydneyAmber"
"1738785631-460","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","The color payoff was nice and I liked not having to dip into a pot. It also lasts a bit bc my toddler got into it and I couldn’t get it off with a wet cloth! You can go light or build up for some major intensity.","23 Feb 2023","Nice payoff","robertademore"
"1738785631-461","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This Blush wand from Charlotte Tilbury is a dream. I absolutely loved it. From the pretty color, to the ease of using it. The texture is so soft and vibrant. I received this free to try from in fluenster. But I will be buying it.","23 Feb 2023","Must have blush wand","Christines42"
"1738785631-462","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Easy to use, sheers out beautifully or can be built up. The locking tip is a nice feature, especially for travel! I still preferred to blend with a brush or separate sponge. Finish is very natural and it stays well, even on oily skin. This is my first Charlotte Tilbury product and I received it free in exchange for my honest review via Influenster. I am legit impressed though because this product does what it's supposed to (which it SHOULD for $42!) I'm not prone to hyperbole in reviews. It's not going to change your life, but it's a very good liquid/cream blush and a nice splurge. Peach Pop is quite peach, but workable for neutral to warm skintones. I would not recommend it for cool tones or any depth richer than light-medium.","23 Feb 2023","Does what it's supposed to. Very nice!","MadameDex"
"1738785631-463","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I liked this more then I thought I would ! This color is so pretty for an everyday look . Very easy to blend and I like that the color is buildable . I really liked this and definitely checking out more colors to try","23 Feb 2023","Soft and blendable","Ymsmilin"
"1738785631-464","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This product is so beautiful! I always love products from charlotte tilbury. I love the application of the blush wand.","23 Feb 2023","","emilyt29"
"1738785631-465","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I’m absolutely in love with this !!!! I’m 60 with mature skin and it just went on and stayed on beautifully.  The color is just amazing.","23 Feb 2023","You won’t regret this one.","Suzq60"
"1738785631-466","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received charlotte tilbury pillow talk matte blush for free from Influenster. The liquid blush comes in easy to apply tube it has a sponge on top with easy twist on top to open or close it . I am a brown skin and this liquid matte blush is Beautiful in my skin . It’s highly pigmented so small goes a long way . I have also bought other colors in it as I simply love it .","23 Feb 2023","Beautiful n easy to apply","DeeptiSayal"
"1738785631-467","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I liked this product. Very natural looking blush! It was easy to apply and didn’t irritate my skin or cause a breakout. I normally prefer a dewy blush, but this looked pretty good on my skin. You can always add a highlighter on cheekbones after apply this blush.","23 Feb 2023","Good product","Mary716"
"1738785631-468","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I was so excited to get this blush from CT! The new matte formula gives a perfect pigment, and the light, almost peachy pink is a subtle, natural, flushed look with my fair skin. Pigment lasts all day and doesn’t get blotchy. This will be a new staple Charlotte Tilbury wand for sure!","23 Feb 2023","Game changer blush!","chrissykim"
"1738785631-469","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Overall, really like the formula of this. It is just the right amount of pigment that I can build it up, but don’t have to worry about applying too much. It is also very easy to blend. The packing isn’t my favorite, as it’s a little weird to squeeze out the correct amount of product and then lock the dispenser, but I have gotten used to it.","23 Feb 2023","","eignasiak"
"1738785631-470","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is such an innovative and unique way to apply blush. I am always on the go, and this blush applicator helps me keep this moving quick! The color is perfect and a little bit goes a long way, which reassures me that this will last awhile. I don’t leave the house without it!","23 Feb 2023","So Easy!!",""
"1738785631-471","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I liked how pigmented this color was bc it means I can sheer it out and save on how much product ii use. There was a learning curve with application bc the first time it was patchy and picked up my foundation. The second time I applied it with a brush and minimal product and it applied much more diffused.","23 Feb 2023","Love it or leave it- not a must.","kelbelle80"
"1738785631-472","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I love this product. I received matte beauty blush wand complimentary for my honest review. It goes on so smoothly and the color is fantastic!  I’m a pretty low maintenance person. It really makes my face look so pretty!","23 Feb 2023","Great new product!","kellymp1965"
"1738785631-473","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this 𝐍𝐄𝐖 𝐏𝐢𝐥𝐥𝐨𝐰 𝐓𝐚𝐥𝐤 𝐌𝐚𝐭𝐭𝐞 𝐁𝐥𝐮𝐬𝐡 𝐖𝐚𝐧𝐝 𝐢𝐧 𝐏𝐢𝐧𝐤 𝐏𝐨𝐩 from Influenster in exchange for my honest review.  
This blush has a soft, cushion applicator. It is very easy to use, dot onto the cheeks, and blend it using fingertips or a brush. Pink Pop shade is pink/peachy shade that is flattering for every complexion. It dries down to a matte, long-lasting finish. It applies smoothly, it gives a soft-focus blush look.","22 Feb 2023","My current favorite blush","elbiana"
"1738785631-474","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","The Charlotte Tillbury pillow talk matte beauty blush wand is an amazing cosmetics product. The packaging is great just one little squeeze and I applied it to my cheeks. The color is perfect for my skintone. I received the Peach Pop in it is beautiful! I applied it with my fingers, with a beauty blender, and with a sephora pro blush brush #99. It applied amazing all different ways and it performs fantastic! It lasted all day, and I was happy with the results. 
#complimentary #CTBlushWandsxInfluenster 
@Influenster @CharlotteTilbury","22 Feb 2023","The Charlotte Tillbury blush is amazing!!!!","sher1968"
"1738785631-475","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is a great product!!  Easy for on the go use.  A little goes a long way and gives such a nice rosy glow.  I’m a huge fan.","22 Feb 2023","Great tint!!","squinby"
"1738785631-476","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I have been using this product for a few weeks now and I’m really loving it. I only need a little bit, it goes a long way. It’s very smooth and blends well. I will be using this product for a long time.","22 Feb 2023","Must have!","Klaspa"
"1738785631-477","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This liquid blush goes on so easy and the color is vibrant. It took me a bit of practice for it not to be SO dark- but if you like a vibrant blush and peach is your color then this is definitely for you. I received it #complementary from @influenster for my honest feedback. Love the blush itself. I’m not sure of the delivery method. The sponge top applicator feels a bit unhygienic.  The tube also does not contain much product for the price point. Those two things are what kept it from being a 5 star.  Because everything else about this product is perfect","22 Feb 2023","Easy application-Vibrant Color","kamrynsmom2001"
"1738785631-478","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This blush is beautiful!  After using it for 2 weeks I  obsessed.  I blend it out with a brush and it looks so natural.  I’ve always been a powder blush girl but I am definitely making the switch for good.","22 Feb 2023","Beautiful","Stephie152116"
"1738785631-479","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I got this free in a VoxBox and since I have been loving liquid blushes lately I was very excited to try it. At first the color seemed too pigmented for me but this blends so perfectly! A little goes a long way. The finish is matte but looks natural to the eye. Like the color is your natural blush. Not only that but the applicator makes this perfect to use on your lips too as a lip blush. I absolutely love this and am really interested in buying some of the other colors.","22 Feb 2023","","Cosmomom"
"1738785631-480","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received a free product from Influenster to try and review. This was my first time trying a liquid blush.  I liked how easy it was to apply and it blended well. But, maybe I just didn’t apply enough. It was hard to see it once it was blended. Maybe I just needed a different shade.","22 Feb 2023","Easy to apply, nice color","mandarin831"
"1738785631-481","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I love this blush! Liquid blushes are my go to since I gave dry skin. It makes my cheek pop in the best way. I love this shade","22 Feb 2023","Love!","traciehob"
"1738785631-482","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I am in love with this blush! While I was a little apprehensive because of how pigmented it was, I was pleasantly surprised when it so effortlessly glided across my cheekbones, leaving a perfect hint of color. You control the","22 Feb 2023","An MUST have in your daily makeup routine!","sjf37215"
"1738785631-483","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","(Received complimentary from Influenster and Charlotte Tilbury for honest review) Excellent product!! Applies smoothly and is very easy to blend. This product lasts all day and looks great! You can absolutely use this on your lips for a little pop of color if you are going for a more natural look. 10/10 recommend!!","21 Feb 2023","Charlotte Tilbury does not disappoint!!!","Bj3nKiNs"
"1738785631-484","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I'd like to see CT come up with a radiant version of this product but please, no chunks of shimmer. It's not an appealing look. As for this matte formula, it's not my preference. The colors are fine. What I really dislike is the packaging. It both feels very cheap for the price and messy and unhygienic. Like foundation getting on the sponge.... eww. For the price CT should do better.","21 Feb 2023","Not good...","ErdemReal"
"1738785631-485","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I really like this! The color when blended out gives a beautiful glow to the skin without being overpowering or shimmery. The only gripe I have is that I do not understand the purpose of the packaging. If you squeeze product into the puff, even a little, it distributes waaaaay too much. So right now I squeeze some in and do one dab a day on each cheek until there’s none left and only then do I squeeze some more in. Seems inefficient.","21 Feb 2023","","gabby71884"
"1738785631-486","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Thank you Influenster and Charlotte Tilbury for sending me the new Pillow Talk Matte Beauty Blush Wand for free to try in exchange for my honest review.  The color - Pillow Talk Pink Pop- was a beautiful color on my cheeks and was so easy to use. At first, I tried it directly on my cheek from the wand but found that to be too much for my fair coloring. Using a cream blush brush and tapping the applicator was a better way to use the product for me. A little goes a long way! With that said, the wand does not seem full and I would be very disappointed if I paid for this and only received a barely filled tube. This is a great product, I just wish there was more of it!","21 Feb 2023","Beautiful matte pink and easy to use","pinklibrarian"
"1738785631-487","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I really love this blush! It does not take much at all to really complete the look. It is very highly pigmented. I love that I can buff it out with the wand itself. This is the best blush I have tried in a long time!","21 Feb 2023","","ebwinslow91"
"1738785631-488","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Terrible wear time and for $42 no way.  I want to return it but bought it in Queens and live in Yonkers.  As an insider can I return at any Sephora store?","21 Feb 2023","No wear time","fabila62"
"1738785631-489","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this product from Influenster in exchange for my honest review. I received Peach Pop shade, and both the packaging and liquid color are so pretty and elegant. The color is very pigmented, so you only need a tiny amount. It blends very easily and smoothly, and the wand has a provided cushion for easy application. I like that the applicator has a lock to prevent any waste as you’re blending. Because a little goes a long way, I feel like a tube of this blush will last quite a while.","21 Feb 2023","Gorgeous","KaraSmith22"
"1738785631-490","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I was excited to receive this blush in a voxbox from Influenster. I’m always looking for a new blush and this is it! The color is absolutely gorgeous and a little dot goes a long way. I love the applicator, it’s so easily to use. I want to get the other shades now.","21 Feb 2023","Need in every color","maryb149"
"1738785631-491","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Here's the #RealT review for the new Charlotte Tilbury Pillow Talk Matte Beauty Blush Wand...In my honest opinion,  I absolutely love this product. The pigment is rich in color and blends in beautifully on the skin. The color lasted all day until i washed it off, without fading. I also really like the applicator its in,  making it easy to apply. Overall, im in love with this product and i highly recommend it. You wont be dissapointed. ⭐️⭐️⭐️⭐️⭐️","21 Feb 2023","","MizzzK"
"1738785631-492","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","As part of an incentivized campaign I received a #complimentary  #CTBlushWandsxInfluenster from  @Influenster and @CharlotteTilbury. I was sent the color Peach Pop. Inspired by Charlotte's best-selling beauty lights wand, this long wearing formula actually surprised me quite a bit! Other products I've tried like this have left me rolling my eyes and throwing it promptly away. Not this one! Not only is the color beautiful, not only does it have a very nice wand that can be turned on and off, eliminating the typical mess or drying out of  product (see the photos) but it blends out so easily! It does dry down super fast so I'd suggest doing one side at a time. I put 2 small dots on each side. Not allowing product to fill the whole tip. Then I used my fingers tips to lightly tap to blend. Then I added a little bit (emphasis on little) to the tip of a beauty sponge and blended some more on towards my nose to make a ""W"". I then took one of my @rephr.to brushes to lightly continue the blend so it blended out the color as you see in the pictures. It may sound like a lot of work, but it isn't once you do it. I just broke it down into words to make it more understandable. And it is buildable. You can have a flush of color or continue to add and lighting blend (just don't overblend or you will blend it away) until you get it to the color you desire. This one is definitely a 4 out of 5 for me. And only a  4 because of the fact it dries down so quickly.

* Even though this product was sent to me in PR, my opinions are always honest and based on my experience with the products. Your experience may have different results based on your skin type, condition and usage. I was not paid to do this review*

#pillowtalk
#blush
#beautywand
#microinfluencer
#makeup
#makeuplover
#makeupcollector
#makeupfreak
#addictedtomakeup
#honest reviews 
#sephoracommunity","21 Feb 2023","This one pleasantly surprised me!","GiniRae"
"1738785631-493","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","My current obsession for fresh, Dewey looking skin. Definitely a must-have for spring. Pillow Talk Matte Beauty Blush is easy to apply and blends flawlessly on natural skin, powder, and foundation. I love the sponge applicator and the “dot and blend” application process It creates a natural looking tint without leaving a powdery finish on my skin. I thought this Peach Pop color might be a bit too bright for my fair complexion, but it gives a beautiful and natural looking glow! Long lasting, but easy to remove.","20 Feb 2023","Part of my spring makeup routine","ErichaL"
"1738785631-494","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received the Charlotte Tilbury Matte Beauty Blush Wand from Influenster & Charlotte Tilbury for free in exchange for my honest review.  Loved it! It is pricey for a blush but worth the splurge and hype.  The color I am wearing is Pillow Talk Pink Pop. Blended easily with a brush & a little goes a long way. It even lasted through the hot Florida days! It’s also buildable darlings ❤️😉⭐️⭐️⭐️⭐️⭐️❤️","20 Feb 2023","Easily bendable, buildable, and lasts all day.","sunrisediorfan"
"1738785631-495","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","So excited to see this new launch from charlottetilbury 
Absolutely fell in love with it 
The color’s very pigmented but blends to a beautiful blush. The product design is amazing and the application tip makes it way easier to apply the right amount. 
⠀","20 Feb 2023","Absolutely fell in love with it","Elvinak"
"1738785631-496","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I rarely write reviews but man, this blush is nice. I have oily skin and cant do shimmery blushes but this goes a long way, is long wear, and is so light weight. It’s as pricey as their foundation so theres that…","20 Feb 2023","Beautiful pink pop of color","derm788"
"1738785631-497","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I started using this product a few weeks ago. I have received compliments about it! The pillow shape applicator is easy to use and prevents waste. It is highly pigmented,lasts all day. I used a brush to apply amd blend.","20 Feb 2023","Great blush. Lasts all day!","quebecoiseusa"
