web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,ReviewText,UserID,Date
"1738805413-635","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Love it","ABSOLUTELY love this! It’s my new go to lip gloss. It’s definitely a “my lips but better” type. Color is amazing. Lasts a good amount of time. I tend to rub my lips together and even doing that doesn’t make it go away any faster. Not sticky all. Lightweight.  An wear on its own or with a lil lip liner and you’re good to go","Shyrie94","11 Apr 2022"
"1738805413-636","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","I have naturally pale lips, and I love how this product is a pop of colour, but still looks natural and effortless. Will recommend highly.","jcll","11 Apr 2022"
"1738805413-637","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Very comfortable and not sticky. Very light color. I would buy in again","akunze3","8 Apr 2022"
"1738805413-638","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Exactly What I was Looking For","This is the PERFECT color coverage. Like the photos, it’s enough so that it adds a natural “like your lips but better” color to your lips. All I normally use is Glossier’s Lip balm or Vaseline because I have extremely dry lips. I was looking for something that was kind of like that but not so sticky like a lip gloss- something I could wear everyday in place of Vaseline or my Glossier lip balm when I wanted more color. This is perfect for that. It is extremely natural. The consistency is tackier than Vaseline, but not as sticky as a lip gloss, like Fenty’s. The best thing about the product is the perfect coverage of natural color.","mindievo","8 Apr 2022"
"1738805413-639","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","EVERYONE NEEDS THIS FOR THEIR EVERY DAY LIP","So far none of Selena Gomez products disappoints! I loooove her packaging- the flat edge on one side so it doesn’t roll around is genius! As for the actual product itself… wow!! It’s such a beautiful color. Don’t let the outside color convince you that it’s dark- it’s not!! It’s just a tad bit darker than my natural lip color and it feels so hydrating and wonderful! It’s not sticky at all.
Very creamy and perfect amount of shine. My new favorite favorite lip product!!!","dreamingofpeaks","7 Apr 2022"
"1738805413-640","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Best Lip Gloss Ever!!!","I am not a lipgloss kind of girl... Rare Beauty has turned me into a lipgloss girl.This gloss/balm is so moisturising, it feels pillowy on the lips and while it doesn't stay all day (no lipgloss does) it's a joy to reapply. It will not dry out your lips, I swear. My lips are always dry. I don't even need lip balm underneath! Will repurchase over and over. The colour payoff is sheer but noticeable.","ValeCristina","7 Apr 2022"
"1738805413-641","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","LIKE BUTTER","It’s not exactly the most reflective high shine gloss but more of a moisturizing balm hence the name. It’s not sticky at all and feels very comfortable on the lips. I also appreciate that there is no crazy fragrance in here. Overall a very approachable, everyday product for the lips","RebeccaJR","7 Apr 2022"
"1738805413-642","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Lives up to all the hype","A true gloss and balm 2-in-1! I have nothing else like this in my collection and it's one of my faves. I'm so happy I bought this, even at full price","maclinds","6 Apr 2022"
"1738805413-643","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Wow! This lip balm feels amazing!! It’s almost like a lip mask because it leaves your lips hydrated, luscious, and feeling good. It’s a must for dry lips!","1997diana","5 Apr 2022"
"1738805413-644","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Nope","this is a very thick gloss formula that feels goopy on the lips, although it's not sticky it's also not very shiny or glossy and when you rub your lips together the formula forms these stringy gloss bits","Tjjjjjjj","5 Apr 2022"
"1738805413-645","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","This product is as described - a glossy lip balm. It’s moisturizing like a balm, glossy like a lip balm but not at all sticky. The color doesn’t last that long which is ok since my lips still moisturized and it layers very well.","rachdex","4 Apr 2022"
"1738805413-646","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","This gloss is amazing","My first time trying rare beauty and this gloss is amazing love the color shade! I would recommend this to anyone who loves wearing lip glosses I’m definitely repurchasing it again!!","angieeero","2 Apr 2022"
"1738805413-647","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Best tinted lip balm ever. Feels like butter! Can’t leave the house without it.","rejeanne","1 Apr 2022"
"1738805413-648","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","gorgeous nude color!","The perfect nude shade! Loved this color on my lips but not in love with the applicator cause it’s a bit flimsy","clxrissa","1 Apr 2022"
"1738805413-649","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","It was so smooth and moisturizing!! Definitely recommend","Nelle3012","31 Mar 2022"
"1738805413-650","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Absolutely love this!!! The perfect neutral colour and the formula is so hydrating. It’s the slightest bit sticky but not nearly as bad as most lipglosses I’ve used. I found it’s pretty long lasting too.","maryamsyedd","31 Mar 2022"
"1738805413-651","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Nearly Apricot - Rare Beauty","Not sure I like the color (Nearly Apricot) enough to keep.","pvmchadwick","25 Mar 2022"
"1738805413-652","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Nearly Mauve - Rare Beauty Lip Gloss","May return - not sure I love the color (nearly mauve)","pvmchadwick","25 Mar 2022"
"1738805413-653","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","If you love natural makeup this is definitely for you! It’s glossy but not sticky and has a natural color to it. I love wearing it for my everyday makeup.","amerito","25 Mar 2022"
"1738805413-654","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","favourite lip gloss","I love this lip gloss! it's smooth and comfortable to wear, and it gives a beautiful shine and a subtle colour. I'm fair skinned and find even the darkest colour to be subtle on me.","ChelsAnderson","23 Mar 2022"
"1738805413-655","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Color is precise and what I was looking for in a clean neutral look. I wish I had bought another to go with the pair.","flyawayhome","20 Mar 2022"
"1738805413-656","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","My everyday lip color","I never do reviews but this is my third time picking this up (and I never thought i would say that for a lip product) . This is the most comfortable lip gloss balm I ever tried. It’s not too pigmented, not to sheer. And if you want more color, You can pair it with a nude liner. 
It’s the perfect “my lips but better” with shine. The formula of this is a perfect consistency of not being to thick or too thin. Just enough hydration and it smooths out the lips beautifully! I use this almost every single day I can’t not recommend this product enough","brittcolette","17 Mar 2022"
"1738805413-657","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Don’t sleep on these","Really really beautiful formula. feels like a balm and has a super cushiony feel. Perfect for a person on the go without any fuss. This will be in my daily rotation from now on! don’t sleep on these.","ParisCat19","16 Mar 2022"
"1738805413-658","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","NOT a lip balm","I was excited about this. I am an avid lip balm user, multiple times a day type of thing. I am always looking for alternative that help give a nice tint to my lips. 
And although this is a lovely product, it is NOT a lip balm. It's a nice quality lip gloss that is not overly sticky. But it is still a lip gloss. 
Do not be fooled. I don't know why, after 34 years on earth, I thought that this product would be IT, but no, it's just a nice lip gloss ;)","annemariepapi","16 Mar 2022"
"1738805413-659","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Formula is really nice and doesn't seem to be drying, but I've yet to wear it all day long. I'm looking forward to see how it does wear. I feel like a little goes a long way and applying too much can make it feel too thick (but not sticky). This shade is a little more on the brown side..was hoping for a more pink-ish nude. I'm hoping it will layer well with charlotte tilbury's pillow talk!","mcmoreal","15 Mar 2022"
"1738805413-660","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","10/10 Best Nude Gloss!","I intended on buying the makeup by Mario lip plumping serum in the shade Mauve but they were sold out. So instead I got this balm as it was the same shade. I was surprisingly impressed! Feels soft on the lips and when it starts to fade it doesn’t feel like my lips are flaky or dry (which I usually get after glosses). It’s hydrating with the slightest bit of color & a subtle gloss. 10/10!","stephanieash","15 Mar 2022"
"1738805413-661","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","beautiful!","Beautiful!! Love it so much. Bought this after seeing it on tiktok and it’s my favorite “your lips but better” type of gloss. So soft and natural looking, I want all of the colors lol.","dcasta","15 Mar 2022"
"1738805413-662","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Love!","This is a beautiful nice gloss. It’s actually pigmented and to match it I also bought the liquid eyeshadow with it! It’s beautiful together!","MelanieOrtiz32","15 Mar 2022"
"1738805413-663","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","I don’t get the hype","Did not last long on the lips, but doesn’t feel too sticky once dried","Savyyybaby","15 Mar 2022"
"1738805413-664","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","beautiful colour","Absolutely love this product! Such a nice neutral colour for medium to lighter skin tones. What I like the most is how soft and moisturizing this product feels on the lips, definitely not sticky and gives a beautiful natural look to the lips.","YourCutieAmanda","14 Mar 2022"
"1738805413-665","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","like butter with a tint","Don’t get how people are saying it’s just a lipgloss, no it’s not. It’s better then any lipgloss I’ve ever tried, better then the Dior ones. This has such a beautiful pigment, glides on so smoothly and does not get sticky or tacky no matter how many layers you add so you can safely deepen the color without worrying about a sticky mess. Is definitely worth the price. I can’t explain how smooth and soft it feels, it feels like a super smooth lip balm but only it’s lipgloss. Someone said it didn’t fit their lips, as they have darker lips but I think it also depends on the color you purchase. I have a darker tint to my lips and this color popped so well. definitely recommend this lipgloss.","etufino","11 Mar 2022"
"1738805413-666","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","I’ve been looking for a hydrating gloss to replace one I’ve been using from an MLM and this one is amazing! It feels great on and it’s exactly what I was looking for, for a much better price. I find the nearly rose shade a bit too pink for me, but I’ll continue to use it and I’ve already ordered the nearly neutral shade. Every time I try a Rare Beauty product, I end up adding it to my regular rotation! I love the line!","missyfitz","11 Mar 2022"
"1738805413-667","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","i can never be disappointed with the rare beauty line! this gloss has such a nice formula it’s not sticky and actually feels a little hydrating?? though not super long lasting and the color isn’t that visible with my hyper pigmented lips I still love this product in combination with others","ridak26","10 Mar 2022"
"1738805413-668","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","your lips but better gloss","I fell in love with this gloss instantly. I love the look of gloss but I've never liked the feel of it on my lips and I always felt like it made my lips look weird cuz they're a little smaller. I've tried so many coloured and clear lip glosses and this one is perfect. Its not sticky at all and its very lightweight. It also moisturizes my lips at the same time! It suits my lips perfectly and the colour is the perfect ""your lips but better"". I have pinkier lips so it perfectly and subtly amplifies  my colour so naturally. I'm looking to get the Nearly Mauve colour next.","ricogal10","9 Mar 2022"
"1738805413-669","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","the best","The best lip gloss ever and stays on the lips for a long time","abbysomoza","7 Mar 2022"
"1738805413-670","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","does nothing","I was very disappointed in this product, especially since it has 5 stars and raving reviews. The formula is okay, it’s decently moisturizing and light on the lips. But I found it almost too light on the lips? It felt like it did nothing, and wasn’t really glossy at all. It also faded away super quickly. I got the color nearly neutral which I thought would be a bit peachier but it’s actually more of a brownish shade.","EmmaT11","6 Mar 2022"
"1738805413-671","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Love it! Keeps lips hydrated, beautiful colour, feels nice on lips, and not sticky at all. Would definitely buy again!","rebecca8021","3 Mar 2022"
"1738805413-672","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Best best best","Best lipgloss I have ever had and I own plenty! From fenty b to huda, they come last compared to this beauty. It's non sticky feels like heaven on my lips and I will stock this product for the rest of my life. It's perfect for that glowy everyday look 6/5, Selena you are the G","Rareb","3 Mar 2022"
"1738805413-673","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","This is the best balm i’ve ever used. It keeps my lips so hydrated. Loved it. Will buy again.","siftkaur","1 Mar 2022"
"1738805413-674","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","love this! my new favourite go too lipgloss! gorgeous colour, would buy it again!!","lbw2012","28 Feb 2022"
"1738805413-675","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Best gloss I’ve tried so far!","This is probably the best feeling lip gloss I’ve ever tried! Provided it isn’t technically a lip gloss but a liquid lip balm, it gives basically the same effect. I got it as a sample first and then bought the full size. I got mine in the shade Nearly Neutral which is a really flattering sheer-ish rosy brown. It has no glitter to it and a nice almost-milky feel/look which I appreciate. It is moisturising but not enough for my dry dehydrated lips. I do still wear it to sleep at night tho. Definitely going to buy in more colours!","MinahilKhan","27 Feb 2022"
"1738805413-676","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Wasn't sold at first but...","The color isn't doing it for me.. super subtly basically has zero color. HOWEVER... shine is on point and hydration is on point. My lips are so chapped and cracked year round and this definitely makes an immediate difference.","Tawnsx3","27 Feb 2022"
"1738805413-677","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","i love this product and use it every day. selena really knows what she’s doing!","ellewinslow","26 Feb 2022"
"1738805413-678","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Holy grail!! Gorgeous color","I have found my holy grail lip gloss/balm. I have been using this lip product since rare beauty launched and let me tell you the formula is a dream! Super comfortable, buttery and  it’s not sticky at all. Has a slight vanilla scent (to me) but nothing overpowering.","jenxlc","26 Feb 2022"
"1738805413-679","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","I have always struggled with finding lip color that doesn’t settle into fine lines and dryness on my lips. It seems like no matter how well I take care of them, all products with any color look disgusting on my lips. Enter the Stay Vulnerable Glossy Lip Balm. This product has the perfect amount of color for me (prefer a natural look) and it does not settle into fine lines or dryness. It is thick, but not sticky or stringy. It is hydrating but doesn’t feel too slippy. It is NOT transfer proof but I don’t think it claims to be and I didn’t expect it to be. I reapply often through the day but I honestly don’t mind- I love the product so much I enjoy reapplying! I also have this in shades Nearly Apricot and Nearly Rose and eventually I will have all of the shades and I hope she releases more!","KSE0410","25 Feb 2022"
"1738805413-680","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Worth the hype","This balm is actually moisturizing (during the winter). No noticeable scent & feels great on the lips... Subtle, natural looking color, not overly glossy or sticky—zero cons!","Taren224","22 Feb 2022"
"1738805413-681","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Nice consistency","very natural looking  , doesn’t have any smell tho","ZorimarO","22 Feb 2022"
"1738805413-682","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Instant favorite. One of the most comfortable gloss I've used and the color is stunning.","anddyy","20 Feb 2022"
